renewal_id,subscription_id,customer_id,renewal_date,plan_id,renewed,mrr
RN019558,S003309,C03309,2024-01-22,P_BASIC_M,1,19
RN019559,S003309,C03309,2024-02-21,P_BASIC_M,1,19
RN019560,S003309,C03309,2024-03-22,P_BASIC_M,1,19
RN019561,S003309,C03309,2024-04-21,P_BASIC_M,1,19
RN019562,S003309,C03309,2024-05-21,P_BASIC_M,0,19
RN019563,S003309,C03309,2024-06-20,P_BASIC_M,1,19
RN019564,S003309,C03309,2024-07-20,P_BASIC_M,1,19
RN019565,S003309,C03309,2024-08-19,P_BASIC_M,1,19
RN019566,S003309,C03309,2024-09-18,P_BASIC_M,1,19
RN019567,S003309,C03309,2024-10-18,P_BASIC_M,1,19
RN019568,S003309,C03309,2024-11-17,P_BASIC_M,1,19
RN019569,S003309,C03309,2024-12-17,P_BASIC_M,1,19
RN019570,S003310,C03310,2024-01-22,P_PRO_M,1,49
RN019571,S003310,C03310,2024-02-21,P_PRO_M,1,49
RN019572,S003310,C03310,2024-03-22,P_PRO_M,1,49
RN019573,S003310,C03310,2024-04-21,P_PRO_M,1,49
RN019574,S003310,C03310,2024-05-21,P_PRO_M,1,49
RN019575,S003310,C03310,2024-06-20,P_PRO_M,0,49
RN019576,S003310,C03310,2024-07-20,P_PRO_M,1,49
RN019577,S003310,C03310,2024-08-19,P_PRO_M,1,49
RN019578,S003310,C03310,2024-09-18,P_PRO_M,1,49
RN019579,S003310,C03310,2024-10-18,P_PRO_M,1,49
RN019580,S003310,C03310,2024-11-17,P_PRO_M,1,49
RN019581,S003310,C03310,2024-12-17,P_PRO_M,0,49
RN019582,S003311,C03311,2024-01-26,P_BUS_M,1,99
RN019583,S003311,C03311,2024-02-25,P_BUS_M,1,99
RN019584,S003311,C03311,2024-03-26,P_BUS_M,1,99
RN019585,S003311,C03311,2024-04-25,P_BUS_M,0,99
RN019586,S003311,C03311,2024-05-25,P_BUS_M,1,99
RN019587,S003311,C03311,2024-06-24,P_BUS_M,0,99
RN019588,S003311,C03311,2024-07-24,P_BUS_M,1,99
RN019589,S003311,C03311,2024-08-23,P_BUS_M,1,99
RN019590,S003311,C03311,2024-09-22,P_BUS_M,1,99
RN019591,S003311,C03311,2024-10-22,P_BUS_M,1,99
RN019592,S003311,C03311,2024-11-21,P_BUS_M,1,99
RN019593,S003311,C03311,2024-12-21,P_BUS_M,0,99
RN019594,S003312,C03312,2024-05-13,P_BASIC_M,1,19
RN019595,S003312,C03312,2024-06-12,P_BASIC_M,1,19
RN019596,S003312,C03312,2024-07-12,P_BASIC_M,1,19
RN019597,S003312,C03312,2024-08-11,P_BASIC_M,1,19
RN019598,S003312,C03312,2024-09-10,P_BASIC_M,1,19
RN019599,S003312,C03312,2024-10-10,P_BASIC_M,1,19
RN019600,S003312,C03312,2024-11-09,P_BASIC_M,1,19
RN019601,S003312,C03312,2024-12-09,P_BASIC_M,1,19
RN019602,S003314,C03314,2023-07-26,P_BUS_M,1,99
RN019603,S003314,C03314,2023-08-25,P_BUS_M,1,99
RN019604,S003314,C03314,2023-09-24,P_BUS_M,1,99
RN019605,S003314,C03314,2023-10-24,P_BUS_M,0,99
RN019606,S003314,C03314,2023-11-23,P_BUS_M,1,99
RN019607,S003314,C03314,2023-12-23,P_BUS_M,1,99
RN019608,S003314,C03314,2024-01-22,P_BUS_M,1,99
RN019609,S003314,C03314,2024-02-21,P_BUS_M,1,99
RN019610,S003314,C03314,2024-03-22,P_BUS_M,1,99
RN019611,S003314,C03314,2024-04-21,P_BUS_M,1,99
RN019612,S003314,C03314,2024-05-21,P_BUS_M,1,99
RN019613,S003314,C03314,2024-06-20,P_BUS_M,1,99
RN019614,S003314,C03314,2024-07-20,P_BUS_M,0,99
RN019615,S003314,C03314,2024-08-19,P_BUS_M,0,99
RN019616,S003316,C03316,2023-12-01,P_BASIC_M,0,19
RN019617,S003316,C03316,2023-12-31,P_BASIC_M,1,19
RN019618,S003316,C03316,2024-01-30,P_BASIC_M,1,19
RN019619,S003316,C03316,2024-02-29,P_BASIC_M,1,19
RN019620,S003316,C03316,2024-03-30,P_BASIC_M,1,19
RN019621,S003316,C03316,2024-04-29,P_BASIC_M,1,19
RN019622,S003316,C03316,2024-05-29,P_BASIC_M,1,19
RN019623,S003316,C03316,2024-06-28,P_BASIC_M,1,19
RN019624,S003316,C03316,2024-07-28,P_BASIC_M,1,19
RN019625,S003316,C03316,2024-08-27,P_BASIC_M,1,19
RN019626,S003316,C03316,2024-09-26,P_BASIC_M,1,19
RN019627,S003316,C03316,2024-10-26,P_BASIC_M,1,19
RN019628,S003316,C03316,2024-11-25,P_BASIC_M,1,19
RN019629,S003316,C03316,2024-12-25,P_BASIC_M,1,19
RN019630,S003317,C03317,2024-10-21,P_BUS_M,0,99
RN019631,S003317,C03317,2024-11-20,P_BUS_M,0,99
RN019632,S003317,C03317,2024-12-20,P_BUS_M,0,99
RN019633,S003319,C03319,2024-03-27,P_BASIC_A,1,16
RN019634,S003321,C03321,2023-06-17,P_BASIC_M,1,19
RN019635,S003321,C03321,2023-07-17,P_BASIC_M,0,19
RN019636,S003321,C03321,2023-08-16,P_BASIC_M,0,19
RN019637,S003321,C03321,2023-09-15,P_BASIC_M,1,19
RN019638,S003321,C03321,2023-10-15,P_BASIC_M,1,19
RN019639,S003321,C03321,2023-11-14,P_BASIC_M,1,19
RN019640,S003321,C03321,2023-12-14,P_BASIC_M,1,19
RN019641,S003321,C03321,2024-01-13,P_BASIC_M,1,19
RN019642,S003321,C03321,2024-02-12,P_BASIC_M,1,19
RN019643,S003321,C03321,2024-03-13,P_BASIC_M,1,19
RN019644,S003321,C03321,2024-04-12,P_BASIC_M,1,19
RN019645,S003321,C03321,2024-05-12,P_BASIC_M,1,19
RN019646,S003321,C03321,2024-06-11,P_BASIC_M,1,19
RN019647,S003321,C03321,2024-07-11,P_BASIC_M,1,19
RN019648,S003321,C03321,2024-08-10,P_BASIC_M,1,19
RN019649,S003321,C03321,2024-09-09,P_BASIC_M,1,19
RN019650,S003321,C03321,2024-10-09,P_BASIC_M,1,19
RN019651,S003321,C03321,2024-11-08,P_BASIC_M,1,19
RN019652,S003321,C03321,2024-12-08,P_BASIC_M,1,19
RN019653,S003322,C03322,2024-11-16,P_BUS_A,0,82
RN019654,S003323,C03323,2023-05-31,P_PRO_M,1,49
RN019655,S003323,C03323,2023-06-30,P_PRO_M,1,49
RN019656,S003323,C03323,2023-07-30,P_PRO_M,1,49
RN019657,S003323,C03323,2023-08-29,P_PRO_M,1,49
RN019658,S003323,C03323,2023-09-28,P_PRO_M,1,49
RN019659,S003323,C03323,2023-10-28,P_PRO_M,1,49
RN019660,S003323,C03323,2023-11-27,P_PRO_M,1,49
RN019661,S003323,C03323,2023-12-27,P_PRO_M,1,49
RN019662,S003323,C03323,2024-01-26,P_PRO_M,1,49
RN019663,S003323,C03323,2024-02-25,P_PRO_M,1,49
RN019664,S003323,C03323,2024-03-26,P_PRO_M,1,49
RN019665,S003323,C03323,2024-04-25,P_PRO_M,1,49
RN019666,S003323,C03323,2024-05-25,P_PRO_M,1,49
RN019667,S003323,C03323,2024-06-24,P_PRO_M,1,49
RN019668,S003323,C03323,2024-07-24,P_PRO_M,1,49
RN019669,S003323,C03323,2024-08-23,P_PRO_M,1,49
RN019670,S003323,C03323,2024-09-22,P_PRO_M,1,49
RN019671,S003323,C03323,2024-10-22,P_PRO_M,1,49
RN019672,S003323,C03323,2024-11-21,P_PRO_M,1,49
RN019673,S003323,C03323,2024-12-21,P_PRO_M,1,49
RN019674,S003324,C03324,2024-09-01,P_BUS_A,0,82
RN019675,S003325,C03325,2023-12-09,P_BASIC_M,1,19
RN019676,S003325,C03325,2024-01-08,P_BASIC_M,1,19
RN019677,S003325,C03325,2024-02-07,P_BASIC_M,1,19
RN019678,S003325,C03325,2024-03-08,P_BASIC_M,1,19
RN019679,S003325,C03325,2024-04-07,P_BASIC_M,1,19
RN019680,S003325,C03325,2024-05-07,P_BASIC_M,1,19
RN019681,S003325,C03325,2024-06-06,P_BASIC_M,1,19
RN019682,S003325,C03325,2024-07-06,P_BASIC_M,1,19
RN019683,S003325,C03325,2024-08-05,P_BASIC_M,1,19
RN019684,S003325,C03325,2024-09-04,P_BASIC_M,1,19
RN019685,S003325,C03325,2024-10-04,P_BASIC_M,1,19
RN019686,S003325,C03325,2024-11-03,P_BASIC_M,1,19
RN019687,S003325,C03325,2024-12-03,P_BASIC_M,0,19
RN019688,S003327,C03327,2023-08-06,P_PRO_M,1,49
RN019689,S003327,C03327,2023-09-05,P_PRO_M,1,49
RN019690,S003327,C03327,2023-10-05,P_PRO_M,1,49
RN019691,S003327,C03327,2023-11-04,P_PRO_M,0,49
RN019692,S003327,C03327,2023-12-04,P_PRO_M,1,49
RN019693,S003327,C03327,2024-01-03,P_PRO_M,1,49
RN019694,S003327,C03327,2024-02-02,P_PRO_M,1,49
RN019695,S003327,C03327,2024-03-03,P_PRO_M,1,49
RN019696,S003327,C03327,2024-04-02,P_PRO_M,1,49
RN019697,S003327,C03327,2024-05-02,P_PRO_M,1,49
RN019698,S003327,C03327,2024-06-01,P_PRO_M,1,49
RN019699,S003327,C03327,2024-07-01,P_PRO_M,1,49
RN019700,S003327,C03327,2024-07-31,P_PRO_M,1,49
RN019701,S003327,C03327,2024-08-30,P_PRO_M,1,49
RN019702,S003327,C03327,2024-09-29,P_PRO_M,1,49
RN019703,S003327,C03327,2024-10-29,P_PRO_M,1,49
RN019704,S003327,C03327,2024-11-28,P_PRO_M,1,49
RN019705,S003327,C03327,2024-12-28,P_PRO_M,1,49
RN019706,S003328,C03328,2024-02-17,P_PRO_M,1,49
RN019707,S003328,C03328,2024-03-18,P_PRO_M,0,49
RN019708,S003328,C03328,2024-04-17,P_PRO_M,0,49
RN019709,S003329,C03329,2023-06-24,P_BASIC_M,1,19
RN019710,S003329,C03329,2023-07-24,P_BASIC_M,1,19
RN019711,S003329,C03329,2023-08-23,P_BASIC_M,1,19
RN019712,S003329,C03329,2023-09-22,P_BASIC_M,1,19
RN019713,S003329,C03329,2023-10-22,P_BASIC_M,1,19
RN019714,S003329,C03329,2023-11-21,P_BASIC_M,0,19
RN019715,S003329,C03329,2023-12-21,P_BASIC_M,1,19
RN019716,S003329,C03329,2024-01-20,P_BASIC_M,1,19
RN019717,S003329,C03329,2024-02-19,P_BASIC_M,1,19
RN019718,S003329,C03329,2024-03-20,P_BASIC_M,1,19
RN019719,S003329,C03329,2024-04-19,P_BASIC_M,1,19
RN019720,S003329,C03329,2024-05-19,P_BASIC_M,1,19
RN019721,S003329,C03329,2024-06-18,P_BASIC_M,1,19
RN019722,S003329,C03329,2024-07-18,P_BASIC_M,1,19
RN019723,S003329,C03329,2024-08-17,P_BASIC_M,1,19
RN019724,S003329,C03329,2024-09-16,P_BASIC_M,1,19
RN019725,S003329,C03329,2024-10-16,P_BASIC_M,0,19
RN019726,S003329,C03329,2024-11-15,P_BASIC_M,0,19
RN019727,S003329,C03329,2024-12-15,P_BASIC_M,0,19
RN019728,S003330,C03330,2024-07-07,P_PRO_M,1,49
RN019729,S003330,C03330,2024-08-06,P_PRO_M,0,49
RN019730,S003330,C03330,2024-09-05,P_PRO_M,1,49
RN019731,S003330,C03330,2024-10-05,P_PRO_M,1,49
RN019732,S003330,C03330,2024-11-04,P_PRO_M,1,49
RN019733,S003330,C03330,2024-12-04,P_PRO_M,0,49
RN019734,S003331,C03331,2024-03-03,P_BASIC_M,1,19
RN019735,S003331,C03331,2024-04-02,P_BASIC_M,1,19
RN019736,S003331,C03331,2024-05-02,P_BASIC_M,1,19
RN019737,S003331,C03331,2024-06-01,P_BASIC_M,1,19
RN019738,S003331,C03331,2024-07-01,P_BASIC_M,1,19
RN019739,S003331,C03331,2024-07-31,P_BASIC_M,1,19
RN019740,S003331,C03331,2024-08-30,P_BASIC_M,1,19
RN019741,S003331,C03331,2024-09-29,P_BASIC_M,1,19
RN019742,S003331,C03331,2024-10-29,P_BASIC_M,1,19
RN019743,S003331,C03331,2024-11-28,P_BASIC_M,1,19
RN019744,S003331,C03331,2024-12-28,P_BASIC_M,0,19
RN019745,S003332,C03332,2024-04-03,P_BASIC_M,1,19
RN019746,S003332,C03332,2024-05-03,P_BASIC_M,0,19
RN019747,S003332,C03332,2024-06-02,P_BASIC_M,1,19
RN019748,S003332,C03332,2024-07-02,P_BASIC_M,1,19
RN019749,S003332,C03332,2024-08-01,P_BASIC_M,1,19
RN019750,S003332,C03332,2024-08-31,P_BASIC_M,1,19
RN019751,S003332,C03332,2024-09-30,P_BASIC_M,1,19
RN019752,S003332,C03332,2024-10-30,P_BASIC_M,0,19
RN019753,S003332,C03332,2024-11-29,P_BASIC_M,1,19
RN019754,S003332,C03332,2024-12-29,P_BASIC_M,1,19
RN019755,S003333,C03333,2024-10-02,P_PRO_M,1,49
RN019756,S003333,C03333,2024-11-01,P_PRO_M,1,49
RN019757,S003333,C03333,2024-12-01,P_PRO_M,1,49
RN019758,S003333,C03333,2024-12-31,P_PRO_M,1,49
RN019759,S003334,C03334,2024-05-21,P_PRO_A,1,41
RN019760,S003335,C03335,2024-09-10,P_PRO_M,1,49
RN019761,S003335,C03335,2024-10-10,P_PRO_M,1,49
RN019762,S003335,C03335,2024-11-09,P_PRO_M,1,49
RN019763,S003335,C03335,2024-12-09,P_PRO_M,0,49
RN019764,S003336,C03336,2024-02-27,P_BASIC_M,0,19
RN019765,S003336,C03336,2024-03-28,P_BASIC_M,1,19
RN019766,S003336,C03336,2024-04-27,P_BASIC_M,1,19
RN019767,S003336,C03336,2024-05-27,P_BASIC_M,1,19
RN019768,S003336,C03336,2024-06-26,P_BASIC_M,1,19
RN019769,S003336,C03336,2024-07-26,P_BASIC_M,0,19
RN019770,S003336,C03336,2024-08-25,P_BASIC_M,1,19
RN019771,S003336,C03336,2024-09-24,P_BASIC_M,1,19
RN019772,S003336,C03336,2024-10-24,P_BASIC_M,1,19
RN019773,S003336,C03336,2024-11-23,P_BASIC_M,0,19
RN019774,S003336,C03336,2024-12-23,P_BASIC_M,1,19
RN019775,S003338,C03338,2024-07-09,P_BUS_A,1,82
RN019776,S003340,C03340,2024-11-11,P_BASIC_M,1,19
RN019777,S003340,C03340,2024-12-11,P_BASIC_M,1,19
RN019778,S003342,C03342,2024-11-21,P_BASIC_M,1,19
RN019779,S003342,C03342,2024-12-21,P_BASIC_M,0,19
RN019780,S003343,C03343,2024-06-26,P_BASIC_A,1,16
RN019781,S003344,C03344,2024-08-21,P_BASIC_M,1,19
RN019782,S003344,C03344,2024-09-20,P_BASIC_M,1,19
RN019783,S003344,C03344,2024-10-20,P_BASIC_M,0,19
RN019784,S003344,C03344,2024-11-19,P_BASIC_M,1,19
RN019785,S003344,C03344,2024-12-19,P_BASIC_M,0,19
RN019786,S003345,C03345,2023-07-20,P_BASIC_M,1,19
RN019787,S003345,C03345,2023-08-19,P_BASIC_M,1,19
RN019788,S003345,C03345,2023-09-18,P_BASIC_M,1,19
RN019789,S003345,C03345,2023-10-18,P_BASIC_M,1,19
RN019790,S003345,C03345,2023-11-17,P_BASIC_M,1,19
RN019791,S003345,C03345,2023-12-17,P_BASIC_M,1,19
RN019792,S003345,C03345,2024-01-16,P_BASIC_M,1,19
RN019793,S003345,C03345,2024-02-15,P_BASIC_M,1,19
RN019794,S003345,C03345,2024-03-16,P_BASIC_M,1,19
RN019795,S003345,C03345,2024-04-15,P_BASIC_M,1,19
RN019796,S003345,C03345,2024-05-15,P_BASIC_M,1,19
RN019797,S003345,C03345,2024-06-14,P_BASIC_M,1,19
RN019798,S003345,C03345,2024-07-14,P_BASIC_M,1,19
RN019799,S003345,C03345,2024-08-13,P_BASIC_M,1,19
RN019800,S003345,C03345,2024-09-12,P_BASIC_M,0,19
RN019801,S003345,C03345,2024-10-12,P_BASIC_M,1,19
RN019802,S003345,C03345,2024-11-11,P_BASIC_M,1,19
RN019803,S003345,C03345,2024-12-11,P_BASIC_M,1,19
RN019804,S003347,C03347,2023-11-22,P_BASIC_M,1,19
RN019805,S003347,C03347,2023-12-22,P_BASIC_M,1,19
RN019806,S003347,C03347,2024-01-21,P_BASIC_M,1,19
RN019807,S003347,C03347,2024-02-20,P_BASIC_M,0,19
RN019808,S003347,C03347,2024-03-21,P_BASIC_M,0,19
RN019809,S003347,C03347,2024-04-20,P_BASIC_M,0,19
RN019810,S003347,C03347,2024-05-20,P_BASIC_M,1,19
RN019811,S003347,C03347,2024-06-19,P_BASIC_M,1,19
RN019812,S003347,C03347,2024-07-19,P_BASIC_M,0,19
RN019813,S003347,C03347,2024-08-18,P_BASIC_M,1,19
RN019814,S003347,C03347,2024-09-17,P_BASIC_M,1,19
RN019815,S003347,C03347,2024-10-17,P_BASIC_M,1,19
RN019816,S003347,C03347,2024-11-16,P_BASIC_M,1,19
RN019817,S003347,C03347,2024-12-16,P_BASIC_M,0,19
RN019818,S003349,C03349,2024-07-10,P_PRO_A,1,41
RN019819,S003350,C03350,2023-12-19,P_BASIC_M,1,19
RN019820,S003350,C03350,2024-01-18,P_BASIC_M,1,19
RN019821,S003350,C03350,2024-02-17,P_BASIC_M,1,19
RN019822,S003350,C03350,2024-03-18,P_BASIC_M,1,19
RN019823,S003350,C03350,2024-04-17,P_BASIC_M,1,19
RN019824,S003350,C03350,2024-05-17,P_BASIC_M,1,19
RN019825,S003350,C03350,2024-06-16,P_BASIC_M,1,19
RN019826,S003350,C03350,2024-07-16,P_BASIC_M,1,19
RN019827,S003350,C03350,2024-08-15,P_BASIC_M,1,19
RN019828,S003350,C03350,2024-09-14,P_BASIC_M,1,19
RN019829,S003350,C03350,2024-10-14,P_BASIC_M,1,19
RN019830,S003350,C03350,2024-11-13,P_BASIC_M,1,19
RN019831,S003350,C03350,2024-12-13,P_BASIC_M,1,19
RN019832,S003352,C03352,2024-10-26,P_ENT_M,1,249
RN019833,S003352,C03352,2024-11-25,P_ENT_M,1,249
RN019834,S003352,C03352,2024-12-25,P_ENT_M,0,249
RN019835,S003353,C03353,2023-03-26,P_PRO_M,1,49
RN019836,S003353,C03353,2023-04-25,P_PRO_M,1,49
RN019837,S003353,C03353,2023-05-25,P_PRO_M,1,49
RN019838,S003353,C03353,2023-06-24,P_PRO_M,1,49
RN019839,S003353,C03353,2023-07-24,P_PRO_M,1,49
RN019840,S003353,C03353,2023-08-23,P_PRO_M,1,49
RN019841,S003353,C03353,2023-09-22,P_PRO_M,1,49
RN019842,S003353,C03353,2023-10-22,P_PRO_M,0,49
RN019843,S003353,C03353,2023-11-21,P_PRO_M,0,49
RN019844,S003353,C03353,2023-12-21,P_PRO_M,1,49
RN019845,S003353,C03353,2024-01-20,P_PRO_M,1,49
RN019846,S003353,C03353,2024-02-19,P_PRO_M,0,49
RN019847,S003353,C03353,2024-03-20,P_PRO_M,0,49
RN019848,S003353,C03353,2024-04-19,P_PRO_M,1,49
RN019849,S003353,C03353,2024-05-19,P_PRO_M,0,49
RN019850,S003353,C03353,2024-06-18,P_PRO_M,1,49
RN019851,S003353,C03353,2024-07-18,P_PRO_M,1,49
RN019852,S003353,C03353,2024-08-17,P_PRO_M,1,49
RN019853,S003353,C03353,2024-09-16,P_PRO_M,1,49
RN019854,S003353,C03353,2024-10-16,P_PRO_M,1,49
RN019855,S003353,C03353,2024-11-15,P_PRO_M,1,49
RN019856,S003353,C03353,2024-12-15,P_PRO_M,0,49
RN019857,S003354,C03354,2024-02-02,P_BASIC_M,1,19
RN019858,S003354,C03354,2024-03-03,P_BASIC_M,1,19
RN019859,S003354,C03354,2024-04-02,P_BASIC_M,1,19
RN019860,S003354,C03354,2024-05-02,P_BASIC_M,0,19
RN019861,S003354,C03354,2024-06-01,P_BASIC_M,1,19
RN019862,S003354,C03354,2024-07-01,P_BASIC_M,1,19
RN019863,S003354,C03354,2024-07-31,P_BASIC_M,1,19
RN019864,S003354,C03354,2024-08-30,P_BASIC_M,1,19
RN019865,S003354,C03354,2024-09-29,P_BASIC_M,1,19
RN019866,S003354,C03354,2024-10-29,P_BASIC_M,1,19
RN019867,S003354,C03354,2024-11-28,P_BASIC_M,1,19
RN019868,S003354,C03354,2024-12-28,P_BASIC_M,1,19
RN019869,S003355,C03355,2024-01-10,P_BASIC_A,1,16
RN019870,S003357,C03357,2024-05-19,P_BUS_A,1,82
RN019871,S003358,C03358,2023-08-18,P_BASIC_M,1,19
RN019872,S003358,C03358,2023-09-17,P_BASIC_M,0,19
RN019873,S003358,C03358,2023-10-17,P_BASIC_M,1,19
RN019874,S003358,C03358,2023-11-16,P_BASIC_M,0,19
RN019875,S003358,C03358,2023-12-16,P_BASIC_M,1,19
RN019876,S003358,C03358,2024-01-15,P_BASIC_M,1,19
RN019877,S003358,C03358,2024-02-14,P_BASIC_M,1,19
RN019878,S003358,C03358,2024-03-15,P_BASIC_M,1,19
RN019879,S003358,C03358,2024-04-14,P_BASIC_M,1,19
RN019880,S003358,C03358,2024-05-14,P_BASIC_M,1,19
RN019881,S003358,C03358,2024-06-13,P_BASIC_M,1,19
RN019882,S003358,C03358,2024-07-13,P_BASIC_M,1,19
RN019883,S003358,C03358,2024-08-12,P_BASIC_M,0,19
RN019884,S003358,C03358,2024-09-11,P_BASIC_M,1,19
RN019885,S003358,C03358,2024-10-11,P_BASIC_M,1,19
RN019886,S003358,C03358,2024-11-10,P_BASIC_M,1,19
RN019887,S003358,C03358,2024-12-10,P_BASIC_M,1,19
RN019888,S003362,C03362,2024-11-29,P_PRO_M,0,49
RN019889,S003366,C03366,2024-03-31,P_BASIC_M,1,19
RN019890,S003366,C03366,2024-04-30,P_BASIC_M,1,19
RN019891,S003366,C03366,2024-05-30,P_BASIC_M,1,19
RN019892,S003366,C03366,2024-06-29,P_BASIC_M,1,19
RN019893,S003366,C03366,2024-07-29,P_BASIC_M,1,19
RN019894,S003366,C03366,2024-08-28,P_BASIC_M,1,19
RN019895,S003366,C03366,2024-09-27,P_BASIC_M,1,19
RN019896,S003366,C03366,2024-10-27,P_BASIC_M,0,19
RN019897,S003366,C03366,2024-11-26,P_BASIC_M,0,19
RN019898,S003368,C03368,2024-06-14,P_BASIC_M,1,19
RN019899,S003368,C03368,2024-07-14,P_BASIC_M,1,19
RN019900,S003368,C03368,2024-08-13,P_BASIC_M,1,19
RN019901,S003368,C03368,2024-09-12,P_BASIC_M,1,19
RN019902,S003368,C03368,2024-10-12,P_BASIC_M,0,19
RN019903,S003368,C03368,2024-11-11,P_BASIC_M,1,19
RN019904,S003368,C03368,2024-12-11,P_BASIC_M,1,19
RN019905,S003369,C03369,2023-07-21,P_BUS_M,1,99
RN019906,S003369,C03369,2023-08-20,P_BUS_M,1,99
RN019907,S003369,C03369,2023-09-19,P_BUS_M,1,99
RN019908,S003369,C03369,2023-10-19,P_BUS_M,1,99
RN019909,S003369,C03369,2023-11-18,P_BUS_M,1,99
RN019910,S003369,C03369,2023-12-18,P_BUS_M,1,99
RN019911,S003369,C03369,2024-01-17,P_BUS_M,0,99
RN019912,S003369,C03369,2024-02-16,P_BUS_M,1,99
RN019913,S003369,C03369,2024-03-17,P_BUS_M,1,99
RN019914,S003369,C03369,2024-04-16,P_BUS_M,1,99
RN019915,S003369,C03369,2024-05-16,P_BUS_M,1,99
RN019916,S003369,C03369,2024-06-15,P_BUS_M,1,99
RN019917,S003369,C03369,2024-07-15,P_BUS_M,1,99
RN019918,S003369,C03369,2024-08-14,P_BUS_M,0,99
RN019919,S003369,C03369,2024-09-13,P_BUS_M,1,99
RN019920,S003369,C03369,2024-10-13,P_BUS_M,1,99
RN019921,S003369,C03369,2024-11-12,P_BUS_M,1,99
RN019922,S003369,C03369,2024-12-12,P_BUS_M,0,99
RN019923,S003370,C03370,2024-03-25,P_PRO_A,0,41
RN019924,S003372,C03372,2023-03-03,P_PRO_M,1,49
RN019925,S003372,C03372,2023-04-02,P_PRO_M,1,49
RN019926,S003372,C03372,2023-05-02,P_PRO_M,0,49
RN019927,S003372,C03372,2023-06-01,P_PRO_M,1,49
RN019928,S003372,C03372,2023-07-01,P_PRO_M,1,49
RN019929,S003372,C03372,2023-07-31,P_PRO_M,1,49
RN019930,S003372,C03372,2023-08-30,P_PRO_M,1,49
RN019931,S003372,C03372,2023-09-29,P_PRO_M,1,49
RN019932,S003372,C03372,2023-10-29,P_PRO_M,1,49
RN019933,S003372,C03372,2023-11-28,P_PRO_M,1,49
RN019934,S003372,C03372,2023-12-28,P_PRO_M,1,49
RN019935,S003372,C03372,2024-01-27,P_PRO_M,0,49
RN019936,S003372,C03372,2024-02-26,P_PRO_M,1,49
RN019937,S003372,C03372,2024-03-27,P_PRO_M,1,49
RN019938,S003372,C03372,2024-04-26,P_PRO_M,1,49
RN019939,S003372,C03372,2024-05-26,P_PRO_M,1,49
RN019940,S003372,C03372,2024-06-25,P_PRO_M,0,49
RN019941,S003372,C03372,2024-07-25,P_PRO_M,1,49
RN019942,S003372,C03372,2024-08-24,P_PRO_M,1,49
RN019943,S003372,C03372,2024-09-23,P_PRO_M,1,49
RN019944,S003372,C03372,2024-10-23,P_PRO_M,0,49
RN019945,S003372,C03372,2024-11-22,P_PRO_M,1,49
RN019946,S003372,C03372,2024-12-22,P_PRO_M,1,49
RN019947,S003373,C03373,2024-08-13,P_PRO_A,0,41
RN019948,S003374,C03374,2023-11-26,P_PRO_M,1,49
RN019949,S003374,C03374,2023-12-26,P_PRO_M,1,49
RN019950,S003374,C03374,2024-01-25,P_PRO_M,1,49
RN019951,S003374,C03374,2024-02-24,P_PRO_M,1,49
RN019952,S003374,C03374,2024-03-25,P_PRO_M,1,49
RN019953,S003374,C03374,2024-04-24,P_PRO_M,1,49
RN019954,S003374,C03374,2024-05-24,P_PRO_M,1,49
RN019955,S003374,C03374,2024-06-23,P_PRO_M,1,49
RN019956,S003374,C03374,2024-07-23,P_PRO_M,1,49
RN019957,S003374,C03374,2024-08-22,P_PRO_M,0,49
RN019958,S003374,C03374,2024-09-21,P_PRO_M,0,49
RN019959,S003375,C03375,2023-03-05,P_BASIC_M,1,19
RN019960,S003375,C03375,2023-04-04,P_BASIC_M,1,19
RN019961,S003375,C03375,2023-05-04,P_BASIC_M,1,19
RN019962,S003375,C03375,2023-06-03,P_BASIC_M,1,19
RN019963,S003375,C03375,2023-07-03,P_BASIC_M,1,19
RN019964,S003375,C03375,2023-08-02,P_BASIC_M,1,19
RN019965,S003375,C03375,2023-09-01,P_BASIC_M,1,19
RN019966,S003375,C03375,2023-10-01,P_BASIC_M,1,19
RN019967,S003375,C03375,2023-10-31,P_BASIC_M,0,19
RN019968,S003375,C03375,2023-11-30,P_BASIC_M,0,19
RN019969,S003376,C03376,2023-11-08,P_PRO_M,1,49
RN019970,S003376,C03376,2023-12-08,P_PRO_M,1,49
RN019971,S003376,C03376,2024-01-07,P_PRO_M,0,49
RN019972,S003376,C03376,2024-02-06,P_PRO_M,0,49
RN019973,S003377,C03377,2024-08-18,P_PRO_A,1,41
RN019974,S003379,C03379,2023-11-22,P_ENT_M,1,249
RN019975,S003379,C03379,2023-12-22,P_ENT_M,1,249
RN019976,S003379,C03379,2024-01-21,P_ENT_M,0,249
RN019977,S003379,C03379,2024-02-20,P_ENT_M,1,249
RN019978,S003379,C03379,2024-03-21,P_ENT_M,1,249
RN019979,S003379,C03379,2024-04-20,P_ENT_M,1,249
RN019980,S003379,C03379,2024-05-20,P_ENT_M,1,249
RN019981,S003379,C03379,2024-06-19,P_ENT_M,1,249
RN019982,S003379,C03379,2024-07-19,P_ENT_M,1,249
RN019983,S003379,C03379,2024-08-18,P_ENT_M,0,249
RN019984,S003379,C03379,2024-09-17,P_ENT_M,0,249
RN019985,S003379,C03379,2024-10-17,P_ENT_M,1,249
RN019986,S003379,C03379,2024-11-16,P_ENT_M,1,249
